season,date,home_team,away_team,home_runs,away_runs,home_win,run_diff,game_number,is_doubleheader,day_night,attendance,game_time_minutes,innings,is_extra_innings,month,weekday,home_league,away_league,is_interleague,home_BA,home_OBP,home_SLG,home_OPS,home_season_runs,home_ERA,home_WHIP,away_BA,away_OBP,away_SLG,away_OPS,away_season_runs,away_ERA,away_WHIP,win,roll10_win_pct
2023,2023-03-30,BOS,BAL,9.0,10.0,0,-1.0,,0,Day,36049.0,190,9.0,0.0,3,Thursday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.255,0.321,0.421,0.742,807,3.91,1.24,0,
2023,2023-04-01,BOS,BAL,9.0,8.0,1,1.0,,0,Day,29062.0,184,9.0,0.0,4,Saturday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.255,0.321,0.421,0.742,807,3.91,1.24,1,0.0
2023,2023-04-02,BOS,BAL,9.0,5.0,1,4.0,,0,Day,27886.0,164,9.0,0.0,4,Sunday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.255,0.321,0.421,0.742,807,3.91,1.24,1,0.5
2023,2023-04-03,BOS,PIT,6.0,7.0,0,-1.0,,0,Night,28369.0,177,9.0,0.0,4,Monday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.239,0.315,0.392,0.707,692,4.61,1.38,0,0.6666666666666666
2023,2023-04-04,BOS,PIT,1.0,4.0,0,-3.0,,0,Night,28842.0,156,9.0,0.0,4,Tuesday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.239,0.315,0.392,0.707,692,4.61,1.38,0,0.5
2023,2023-04-05,BOS,PIT,1.0,4.0,0,-3.0,,0,Day,24477.0,152,9.0,0.0,4,Wednesday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.239,0.315,0.392,0.707,692,4.61,1.38,0,0.4
2023,2023-04-14,BOS,LAA,5.0,3.0,1,2.0,,0,Night,36680.0,177,9.0,0.0,4,Friday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.245,0.317,0.426,0.743,739,4.64,1.42,1,0.3333333333333333
2023,2023-04-15,BOS,LAA,9.0,7.0,1,2.0,,0,Day,36594.0,179,9.0,0.0,4,Saturday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.245,0.317,0.426,0.743,739,4.64,1.42,1,0.42857142857142855
2023,2023-04-16,BOS,LAA,2.0,1.0,1,1.0,,0,Day,34790.0,117,9.0,0.0,4,Sunday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.245,0.317,0.426,0.743,739,4.64,1.42,1,0.5
2023,2023-04-17,BOS,LAA,4.0,5.0,0,-1.0,,0,Day,34942.0,183,9.0,0.0,4,Monday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.245,0.317,0.426,0.743,739,4.64,1.42,0,0.5555555555555556
2023,2023-04-18,BOS,MIN,5.0,4.0,1,1.0,,0,Night,28132.0,187,10.0,1.0,4,Tuesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.243,0.326,0.428,0.753,778,3.87,1.2,1,0.5
2023,2023-04-19,BOS,MIN,4.0,10.0,0,-6.0,,0,Night,30027.0,157,9.0,0.0,4,Wednesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.243,0.326,0.428,0.753,778,3.87,1.2,0,0.6
2023,2023-04-20,BOS,MIN,11.0,5.0,1,6.0,,0,Day,34427.0,160,9.0,0.0,4,Thursday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.243,0.326,0.428,0.753,778,3.87,1.2,1,0.5
2023,2023-04-28,BOS,CLE,2.0,5.0,0,-3.0,,0,Night,30578.0,145,9.0,0.0,4,Friday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.25,0.313,0.381,0.695,662,3.97,1.31,0,0.5
2023,2023-04-29,BOS,CLE,8.0,7.0,1,1.0,,0,Day,31717.0,197,10.0,1.0,4,Saturday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.25,0.313,0.381,0.695,662,3.97,1.31,1,0.5
2023,2023-04-30,BOS,CLE,7.0,1.0,1,6.0,,0,Day,29395.0,152,9.0,0.0,4,Sunday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.25,0.313,0.381,0.695,662,3.97,1.31,1,0.6
2023,2023-05-01,BOS,TOR,6.0,5.0,1,1.0,,0,Night,27438.0,166,9.0,0.0,5,Monday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.256,0.329,0.417,0.745,746,3.79,1.25,1,0.7
2023,2023-05-02,BOS,TOR,7.0,6.0,1,1.0,,0,Night,27721.0,158,9.0,0.0,5,Tuesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.256,0.329,0.417,0.745,746,3.79,1.25,1,0.7
2023,2023-05-03,BOS,TOR,8.0,3.0,1,5.0,,0,Night,27963.0,193,9.0,0.0,5,Wednesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.256,0.329,0.417,0.745,746,3.79,1.25,1,0.7
2023,2023-05-04,BOS,TOR,11.0,5.0,1,6.0,,0,Night,30173.0,173,9.0,0.0,5,Thursday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.256,0.329,0.417,0.745,746,3.79,1.25,1,0.7
2023,2023-05-12,BOS,STL,6.0,8.0,0,-2.0,,0,Night,34553.0,172,9.0,0.0,5,Friday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.25,0.326,0.416,0.742,719,4.83,1.46,0,0.8
2023,2023-05-13,BOS,STL,3.0,4.0,0,-1.0,,0,Day,35935.0,144,9.0,0.0,5,Saturday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.25,0.326,0.416,0.742,719,4.83,1.46,0,0.7
2023,2023-05-14,BOS,STL,1.0,9.0,0,-8.0,,0,Night,27732.0,181,9.0,0.0,5,Sunday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.25,0.326,0.416,0.742,719,4.83,1.46,0,0.7
2023,2023-05-15,BOS,SEA,1.0,10.0,0,-9.0,,0,Night,31744.0,178,9.0,0.0,5,Monday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.242,0.321,0.413,0.734,758,3.74,1.19,0,0.6
2023,2023-05-16,BOS,SEA,9.0,4.0,1,5.0,,0,Night,31476.0,160,9.0,0.0,5,Tuesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.242,0.321,0.413,0.734,758,3.74,1.19,1,0.6
2023,2023-05-17,BOS,SEA,12.0,3.0,1,9.0,,0,Night,32209.0,177,9.0,0.0,5,Wednesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.242,0.321,0.413,0.734,758,3.74,1.19,1,0.6
2023,2023-05-30,BOS,CIN,8.0,9.0,0,-1.0,,0,Night,31642.0,192,9.0,0.0,5,Tuesday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.249,0.327,0.42,0.746,783,4.83,1.42,0,0.6
2023,2023-05-31,BOS,CIN,4.0,5.0,0,-1.0,,0,Night,32593.0,182,9.0,0.0,5,Wednesday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.249,0.327,0.42,0.746,783,4.83,1.42,0,0.5
2023,2023-06-01,BOS,CIN,8.0,2.0,1,6.0,,0,Night,31204.0,158,9.0,0.0,6,Thursday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.249,0.327,0.42,0.746,783,4.83,1.42,1,0.4
2023,2023-06-03,BOS,TBR,2.0,4.0,0,-2.0,,1,Night,30784.0,182,9.0,0.0,6,Saturday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.26,0.331,0.445,0.776,860,3.87,1.18,0,0.4
2023,2023-06-03,BOS,TBR,8.0,5.0,1,3.0,,1,Day,31303.0,175,9.0,0.0,6,Saturday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.26,0.331,0.445,0.776,860,3.87,1.18,1,0.3
2023,2023-06-04,BOS,TBR,2.0,6.0,0,-4.0,,0,Day,34192.0,157,9.0,0.0,6,Sunday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.26,0.331,0.445,0.776,860,3.87,1.18,0,0.4
2023,2023-06-05,BOS,TBR,1.0,4.0,0,-3.0,,0,Day,30860.0,155,9.0,0.0,6,Monday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.26,0.331,0.445,0.776,860,3.87,1.18,0,0.4
2023,2023-06-12,BOS,COL,3.0,4.0,0,-1.0,,0,Night,32227.0,185,10.0,1.0,6,Monday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.249,0.31,0.405,0.715,721,5.68,1.55,0,0.4
2023,2023-06-13,BOS,COL,6.0,7.0,0,-1.0,,0,Night,31400.0,209,10.0,1.0,6,Tuesday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.249,0.31,0.405,0.715,721,5.68,1.55,0,0.4
2023,2023-06-14,BOS,COL,6.0,3.0,1,3.0,,0,Night,31977.0,151,9.0,0.0,6,Wednesday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.249,0.31,0.405,0.715,721,5.68,1.55,1,0.3
2023,2023-06-16,BOS,NYY,15.0,5.0,1,10.0,,0,Night,37086.0,173,9.0,0.0,6,Friday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.227,0.304,0.397,0.701,673,3.97,1.24,1,0.3
2023,2023-06-18,BOS,NYY,6.0,2.0,1,4.0,,1,Day,36178.0,153,9.0,0.0,6,Sunday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.227,0.304,0.397,0.701,673,3.97,1.24,1,0.4
2023,2023-06-18,BOS,NYY,4.0,1.0,1,3.0,,1,Night,36787.0,140,9.0,0.0,6,Sunday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.227,0.304,0.397,0.701,673,3.97,1.24,1,0.5
2023,2023-06-27,BOS,MIA,1.0,10.0,0,-9.0,,0,Night,35327.0,154,9.0,0.0,6,Tuesday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.259,0.316,0.405,0.721,666,4.21,1.29,0,0.5
2023,2023-06-28,BOS,MIA,2.0,6.0,0,-4.0,,0,Night,34261.0,157,9.0,0.0,6,Wednesday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.259,0.316,0.405,0.721,666,4.21,1.29,0,0.5
2023,2023-06-29,BOS,MIA,0.0,2.0,0,-2.0,,0,Night,36559.0,141,9.0,0.0,6,Thursday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.259,0.316,0.405,0.721,666,4.21,1.29,0,0.4
2023,2023-07-04,BOS,TEX,2.0,6.0,0,-4.0,,0,Day,36136.0,160,9.0,0.0,7,Tuesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.263,0.337,0.452,0.79,881,4.28,1.27,0,0.4
2023,2023-07-05,BOS,TEX,4.0,2.0,1,2.0,,0,Night,31568.0,141,9.0,0.0,7,Wednesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.263,0.337,0.452,0.79,881,4.28,1.27,1,0.4
2023,2023-07-06,BOS,TEX,10.0,6.0,1,4.0,,0,Night,33847.0,194,9.0,0.0,7,Thursday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.263,0.337,0.452,0.79,881,4.28,1.27,1,0.5
2023,2023-07-07,BOS,OAK,7.0,3.0,1,4.0,,0,Night,31157.0,141,9.0,0.0,7,Friday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.223,0.298,0.37,0.669,585,5.48,1.52,1,0.6
2023,2023-07-08,BOS,OAK,10.0,3.0,1,7.0,,0,Day,34087.0,162,9.0,0.0,7,Saturday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.223,0.298,0.37,0.669,585,5.48,1.52,1,0.6
2023,2023-07-09,BOS,OAK,4.0,3.0,1,1.0,,0,Day,35460.0,185,9.0,0.0,7,Sunday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.223,0.298,0.37,0.669,585,5.48,1.52,1,0.6
2023,2023-07-21,BOS,NYM,4.0,5.0,0,-1.0,,0,Day,37035.0,177,9.0,0.0,7,Friday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.238,0.316,0.407,0.723,717,4.3,1.36,0,0.6
2023,2023-07-22,BOS,NYM,8.0,6.0,1,2.0,,0,Night,36505.0,159,9.0,0.0,7,Saturday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.238,0.316,0.407,0.723,717,4.3,1.36,1,0.5
2023,2023-07-23,BOS,NYM,6.0,1.0,1,5.0,,0,Night,35619.0,172,9.0,0.0,7,Sunday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.238,0.316,0.407,0.723,717,4.3,1.36,1,0.6
2023,2023-07-25,BOS,ATL,7.0,1.0,1,6.0,,0,Night,36663.0,174,9.0,0.0,7,Tuesday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.276,0.344,0.501,0.845,947,4.14,1.3,1,0.7
2023,2023-07-26,BOS,ATL,5.0,3.0,1,2.0,,0,Night,37457.0,149,9.0,0.0,7,Wednesday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.276,0.344,0.501,0.845,947,4.14,1.3,1,0.8
2023,2023-08-04,BOS,TOR,3.0,7.0,0,-4.0,,0,Night,36376.0,151,9.0,0.0,8,Friday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.256,0.329,0.417,0.745,746,3.79,1.25,0,0.9
2023,2023-08-05,BOS,TOR,4.0,5.0,0,-1.0,,0,Day,36732.0,167,9.0,0.0,8,Saturday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.256,0.329,0.417,0.745,746,3.79,1.25,0,0.8
2023,2023-08-06,BOS,TOR,1.0,13.0,0,-12.0,,0,Day,36162.0,168,9.0,0.0,8,Sunday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.256,0.329,0.417,0.745,746,3.79,1.25,0,0.7
2023,2023-08-07,BOS,KCR,6.0,2.0,1,4.0,,0,Night,32732.0,161,9.0,0.0,8,Monday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.244,0.303,0.398,0.7,676,5.17,1.41,1,0.6
2023,2023-08-08,BOS,KCR,3.0,9.0,0,-6.0,,0,Night,30997.0,167,9.0,0.0,8,Tuesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.244,0.303,0.398,0.7,676,5.17,1.41,0,0.6
2023,2023-08-09,BOS,KCR,4.0,3.0,1,1.0,,0,Night,35495.0,144,9.0,0.0,8,Wednesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.244,0.303,0.398,0.7,676,5.17,1.41,1,0.5
2023,2023-08-10,BOS,KCR,2.0,0.0,1,2.0,,0,Night,31952.0,164,9.0,0.0,8,Thursday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.244,0.303,0.398,0.7,676,5.17,1.41,1,0.6
2023,2023-08-11,BOS,DET,5.0,2.0,1,3.0,,0,Night,32647.0,155,9.0,0.0,8,Friday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.236,0.305,0.382,0.686,661,4.24,1.25,1,0.6
2023,2023-08-12,BOS,DET,2.0,6.0,0,-4.0,,0,Day,35927.0,183,9.0,0.0,8,Saturday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.236,0.305,0.382,0.686,661,4.24,1.25,0,0.6
2023,2023-08-13,BOS,DET,6.0,3.0,1,3.0,,0,Day,35145.0,150,9.0,0.0,8,Sunday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.236,0.305,0.382,0.686,661,4.24,1.25,1,0.5
2023,2023-08-25,BOS,LAD,4.0,7.0,0,-3.0,,0,Night,35653.0,179,9.0,0.0,8,Friday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.257,0.34,0.455,0.795,906,4.06,1.2,0,0.5
2023,2023-08-26,BOS,LAD,8.0,5.0,1,3.0,,0,Day,35986.0,179,9.0,0.0,8,Saturday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.257,0.34,0.455,0.795,906,4.06,1.2,1,0.5
2023,2023-08-27,BOS,LAD,4.0,7.0,0,-3.0,,0,Day,33954.0,160,9.0,0.0,8,Sunday,AL,NL,1,0.258,0.324,0.424,0.748,772,4.52,1.34,0.257,0.34,0.455,0.795,906,4.06,1.2,0,0.6
2023,2023-08-28,BOS,HOU,5.0,13.0,0,-8.0,,0,Night,33771.0,201,9.0,0.0,8,Monday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.259,0.331,0.437,0.768,827,3.94,1.28,0,0.6
2023,2023-08-29,BOS,HOU,2.0,6.0,0,-4.0,,0,Night,30267.0,177,9.0,0.0,8,Tuesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.259,0.331,0.437,0.768,827,3.94,1.28,0,0.5
2023,2023-08-30,BOS,HOU,4.0,7.0,0,-3.0,,0,Day,31045.0,186,9.0,0.0,8,Wednesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.259,0.331,0.437,0.768,827,3.94,1.28,0,0.5
2023,2023-09-08,BOS,BAL,2.0,11.0,0,-9.0,,0,Night,33852.0,181,9.0,0.0,9,Friday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.255,0.321,0.421,0.742,807,3.91,1.24,0,0.4
2023,2023-09-09,BOS,BAL,12.0,13.0,0,-1.0,,0,Day,34615.0,220,9.0,0.0,9,Saturday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.255,0.321,0.421,0.742,807,3.91,1.24,0,0.3
2023,2023-09-10,BOS,BAL,7.0,3.0,1,4.0,,0,Day,31295.0,171,9.0,0.0,9,Sunday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.255,0.321,0.421,0.742,807,3.91,1.24,1,0.2
2023,2023-09-12,BOS,NYY,2.0,3.0,0,-1.0,,1,Day,30029.0,165,9.0,0.0,9,Tuesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.227,0.304,0.397,0.701,673,3.97,1.24,0,0.3
2023,2023-09-12,BOS,NYY,1.0,4.0,0,-3.0,,1,Night,30392.0,219,9.0,0.0,9,Tuesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.227,0.304,0.397,0.701,673,3.97,1.24,0,0.2
2023,2023-09-14,BOS,NYY,5.0,0.0,1,5.0,,1,Day,30228.0,168,9.0,0.0,9,Thursday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.227,0.304,0.397,0.701,673,3.97,1.24,1,0.2
2023,2023-09-14,BOS,NYY,5.0,8.0,0,-3.0,,1,Night,35507.0,192,9.0,0.0,9,Thursday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.227,0.304,0.397,0.701,673,3.97,1.24,0,0.2
2023,2023-09-22,BOS,CHW,3.0,2.0,1,1.0,,0,Night,37102.0,162,9.0,0.0,9,Friday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.238,0.291,0.384,0.675,641,4.88,1.42,1,0.2
2023,2023-09-23,BOS,CHW,0.0,1.0,0,-1.0,,0,Day,33392.0,147,9.0,0.0,9,Saturday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.238,0.291,0.384,0.675,641,4.88,1.42,0,0.3
2023,2023-09-24,BOS,CHW,2.0,3.0,0,-1.0,,0,Day,33399.0,103,6.0,0.0,9,Sunday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.238,0.291,0.384,0.675,641,4.88,1.42,0,0.3
2023,2023-09-26,BOS,TBR,7.0,9.0,0,-2.0,,0,Night,34094.0,178,9.0,0.0,9,Tuesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.26,0.331,0.445,0.776,860,3.87,1.18,0,0.3
2023,2023-09-27,BOS,TBR,0.0,5.0,0,-5.0,,0,Night,34559.0,146,9.0,0.0,9,Wednesday,AL,AL,0,0.258,0.324,0.424,0.748,772,4.52,1.34,0.26,0.331,0.445,0.776,860,3.87,1.18,0,0.3
2023,2023-03-30,NYY,SFG,5.0,0.0,1,5.0,,0,Day,46172.0,153,9.0,0.0,3,Thursday,AL,NL,1,0.227,0.304,0.397,0.701,673,3.97,1.24,0.235,0.312,0.383,0.695,674,4.02,1.25,1,
2023,2023-04-01,NYY,SFG,5.0,7.0,0,-2.0,,0,Day,41642.0,192,9.0,0.0,4,Saturday,AL,NL,1,0.227,0.304,0.397,0.701,673,3.97,1.24,0.235,0.312,0.383,0.695,674,4.02,1.25,0,1.0
2023,2023-04-02,NYY,SFG,6.0,0.0,1,6.0,,0,Day,42053.0,147,9.0,0.0,4,Sunday,AL,NL,1,0.227,0.304,0.397,0.701,673,3.97,1.24,0.235,0.312,0.383,0.695,674,4.02,1.25,1,0.5
2023,2023-04-03,NYY,PHI,8.0,1.0,1,7.0,,0,Night,37202.0,161,9.0,0.0,4,Monday,AL,NL,1,0.227,0.304,0.397,0.701,673,3.97,1.24,0.256,0.327,0.438,0.765,796,4.03,1.24,1,0.6666666666666666
2023,2023-04-04,NYY,PHI,1.0,4.0,0,-3.0,,0,Night,35392.0,165,9.0,0.0,4,Tuesday,AL,NL,1,0.227,0.304,0.397,0.701,673,3.97,1.24,0.256,0.327,0.438,0.765,796,4.03,1.24,0,0.75
2023,2023-04-05,NYY,PHI,4.0,2.0,1,2.0,,0,Day,35847.0,150,9.0,0.0,4,Wednesday,AL,NL,1,0.227,0.304,0.397,0.701,673,3.97,1.24,0.256,0.327,0.438,0.765,796,4.03,1.24,1,0.6
2023,2023-04-13,NYY,MIN,2.0,11.0,0,-9.0,,0,Night,39024.0,140,9.0,0.0,4,Thursday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.243,0.326,0.428,0.753,778,3.87,1.2,0,0.6666666666666666
2023,2023-04-14,NYY,MIN,3.0,4.0,0,-1.0,,0,Night,41039.0,131,9.0,0.0,4,Friday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.243,0.326,0.428,0.753,778,3.87,1.2,0,0.5714285714285714
2023,2023-04-15,NYY,MIN,6.0,1.0,1,5.0,,0,Day,38363.0,147,9.0,0.0,4,Saturday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.243,0.326,0.428,0.753,778,3.87,1.2,1,0.5
2023,2023-04-16,NYY,MIN,2.0,0.0,1,2.0,,0,Day,39342.0,127,9.0,0.0,4,Sunday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.243,0.326,0.428,0.753,778,3.87,1.2,1,0.5555555555555556
2023,2023-04-18,NYY,LAA,2.0,5.0,0,-3.0,,0,Night,37883.0,165,9.0,0.0,4,Tuesday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.245,0.317,0.426,0.743,739,4.64,1.42,0,0.6
2023,2023-04-19,NYY,LAA,3.0,2.0,1,1.0,,0,Night,38131.0,200,10.0,1.0,4,Wednesday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.245,0.317,0.426,0.743,739,4.64,1.42,1,0.5
2023,2023-04-20,NYY,LAA,9.0,3.0,1,6.0,,0,Day,39315.0,169,9.0,0.0,4,Thursday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.245,0.317,0.426,0.743,739,4.64,1.42,1,0.6
2023,2023-04-21,NYY,TOR,1.0,6.0,0,-5.0,,0,Night,39025.0,150,9.0,0.0,4,Friday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.256,0.329,0.417,0.745,746,3.79,1.25,0,0.6
2023,2023-04-22,NYY,TOR,3.0,2.0,1,1.0,,0,Day,43223.0,155,9.0,0.0,4,Saturday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.256,0.329,0.417,0.745,746,3.79,1.25,1,0.5
2023,2023-04-23,NYY,TOR,1.0,5.0,0,-4.0,,0,Day,39293.0,143,9.0,0.0,4,Sunday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.256,0.329,0.417,0.745,746,3.79,1.25,0,0.6
2023,2023-05-01,NYY,CLE,2.0,3.0,0,-1.0,,0,Night,33414.0,126,9.0,0.0,5,Monday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.25,0.313,0.381,0.695,662,3.97,1.31,0,0.5
2023,2023-05-02,NYY,CLE,4.0,2.0,1,2.0,,0,Night,32521.0,153,9.0,0.0,5,Tuesday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.25,0.313,0.381,0.695,662,3.97,1.31,1,0.5
2023,2023-05-03,NYY,CLE,4.0,3.0,1,1.0,,0,Night,36060.0,161,10.0,1.0,5,Wednesday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.25,0.313,0.381,0.695,662,3.97,1.31,1,0.6
2023,2023-05-08,NYY,OAK,7.0,2.0,1,5.0,,0,Night,33011.0,154,9.0,0.0,5,Monday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.223,0.298,0.37,0.669,585,5.48,1.52,1,0.6
2023,2023-05-09,NYY,OAK,10.0,5.0,1,5.0,,0,Night,33569.0,164,9.0,0.0,5,Tuesday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.223,0.298,0.37,0.669,585,5.48,1.52,1,0.6
2023,2023-05-10,NYY,OAK,11.0,3.0,1,8.0,,0,Day,40687.0,167,9.0,0.0,5,Wednesday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.223,0.298,0.37,0.669,585,5.48,1.52,1,0.7
2023,2023-05-11,NYY,TBR,2.0,8.0,0,-6.0,,0,Night,37686.0,150,9.0,0.0,5,Thursday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.26,0.331,0.445,0.776,860,3.87,1.18,0,0.7
2023,2023-05-12,NYY,TBR,6.0,5.0,1,1.0,,0,Night,46130.0,156,9.0,0.0,5,Friday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.26,0.331,0.445,0.776,860,3.87,1.18,1,0.6
2023,2023-05-13,NYY,TBR,9.0,8.0,1,1.0,,0,Day,44714.0,189,9.0,0.0,5,Saturday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.26,0.331,0.445,0.776,860,3.87,1.18,1,0.7
2023,2023-05-14,NYY,TBR,7.0,8.0,0,-1.0,,0,Day,42116.0,171,9.0,0.0,5,Sunday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.26,0.331,0.445,0.776,860,3.87,1.18,0,0.7
2023,2023-05-23,NYY,BAL,6.0,5.0,1,1.0,,0,Night,40652.0,185,10.0,1.0,5,Tuesday,AL,AL,0,0.227,0.304,0.397,0.701,673,3.97,1.24,0.255,0.321,0.421,0.742,807,3.91,1.24,1,0.7
